country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,external_id,partyfacts_id
GBR,euandi,GBR-UKIP,UKIP,United Kingdom Independence Party,,2014,2014,29399,601
ALB,gloelec,ALBP34,PD,Partia Demokrate,Democratic Party,2001,2005,27093,190
ALB,gloelec,ALBP65,,,Republican Party,2005,2005,28606,819
ALB,gloelec,ALBP70,,,Social Democratic Party,2001,2005,28581,838
ALB,gloelec,ALBP11,,,Socialist Movement for Integration,2005,2005,28529,2297
ALB,gloelec,ALBP10,PSSH,Partia Socialiste e Shqipërisë,Socialist Party of Albania,2001,2005,27026,1729
ALB,gloelec,ALBP35,PD-BF,Bashkimi për Fitore,Union for Victory,2001,2001,26742,7075
AUS,gloelec,AUSP15,,,Australian Democrats,1993,2001,28574,990
AUS,gloelec,AUSP6,ALP,,Australian Labor Party,1993,2001,26829,424
AUS,gloelec,AUSP31,LP,,Liberal Party of Australia,1993,2001,27024,486
AUS,gloelec,AUSP34,,,National Party of Australia,1993,2001,28618,1743
AUS,gloelec,AUSP68,,,Pauline Hanson's One Nation,1998,2001,28463,1162
AUT,gloelec,AUTP72,BZÖ,Bündnis Zukunft Österreich,Alliance for the Future of Austria,2008,2008,26936,599
AUT,gloelec,AUTP3,KPÖ,Kommunistische Partei Österreichs,Austrian Communist Party,1945,2008,26805,996
AUT,gloelec,AUTP5,,,Austrian Communist Party-Left Socialists,1949,1949,28547,996
AUT,gloelec,AUTP12,,,Austrian People's Opposition,1953,1953,28486,3892
AUT,gloelec,AUTP1,ÖVP,Österreichische Volkspartei,Austrian People's Party,1945,2008,26871,1329
AUT,gloelec,AUTP2,SPÖ,Sozialistische Partei Österreichs,Austrian Socialist Party,1945,2008,26887,1384
AUT,gloelec,AUTP6,WdU,Wahlpartei der Unabhängigen,Electoral Party of Independents,1949,1953,26961,1710
AUT,gloelec,AUTP19,FPÖ,Freiheitliche Partei Österreichs,Freedom Party of Austria,1956,2008,27077,463
AUT,gloelec,AUTP46,,,Green Alternatie/Green in Parliament,1990,2008,27005,1659
AUT,gloelec,AUTP53,LIF,Liberales Forum,Liberal Forum-Heide Schmidt,1994,1999,26836,605
BEL,gloelec,BELP12,,,AGALEV,1978,2003,28575,528
BEL,gloelec,BELP3,,,BSP,1978,1978,26764,480
BEL,gloelec,BELP234,,,CDH,2003,2007,28513,2338
BEL,gloelec,BELP225,,,CD&V,2003,2003,26948,604
BEL,gloelec,BELP224,,,CD&V NVA,2007,2007,26883,756
BEL,gloelec,BELP1,,,CVP,1978,1999,26973,622
BEL,gloelec,BELP13,,,ECOLO,1978,2007,28447,1563
BEL,gloelec,BELP235,,,MR,2003,2007,26712,789
BEL,gloelec,BELP229,,,OPEN VLD,2007,2007,26760,49
BEL,gloelec,BELP57,,,PRL,1981,1991,28620,554
BEL,gloelec,BELP125,,,PRL/FDF,1995,1999,26821,698
BEL,gloelec,BELP59,,,PS,1981,2007,27021,500
BEL,gloelec,BELP70,,,PSB,1978,2003,28491,480
BEL,gloelec,BELP23,,,PSB,1978,1978,26956,480
BEL,gloelec,BELP21,,,PSC,1978,1999,28535,633
BEL,gloelec,BELP5,,,PVV,1978,1991,26794,49
BEL,gloelec,BELP52,,,SP,1981,1999,26776,1680
BEL,gloelec,BELP230,,,SP.A.SPIRIT,2003,2007,27070,1586
BEL,gloelec,BELP227,,,VLAAMS BELANG,2007,2007,27044,1968
BEL,gloelec,BELP7,,,VLBLOK,1978,2003,28444,553
BEL,gloelec,BELP119,,,VLD,1995,2003,26848,49
BEL,gloelec,BELP6,,,VU,1978,1995,28503,1424
BEL,gloelec,BELP158,,,VU/ID,1999,1999,28568,1424
BMU,gloelec,BMUP2,,,National Liberal Party [NLP],1989,1998,28512,3722
BMU,gloelec,BMUP3,PLP,,Progressive Labour Party [PLP],1989,1998,26810,3721
BMU,gloelec,BMUP4,UBP,,United Bermuda Party [UBP],1989,1998,26841,3723
BOL,gloelec,BOLP8,,Conciencia de Patria,Conscious of the Homeland,1989,2002,27103,4396
BOL,gloelec,BOLP4,ADN,Acción Democrática Nacionalista,Democratic Nationalist Action,1985,2002,26817,4393
BOL,gloelec,BOLP10,,,Free Bolivia Movement,1993,1997,28577,4398
BOL,gloelec,BOLP16,,,Indigenous Pachakuti Movement,2002,2002,28545,4392
BOL,gloelec,BOLP9,MIR,Movimiento de la Izquierda Revolucionaria,Movement of the Revolutionary Left,1985,2002,26732,4387
BOL,gloelec,BOLP14,,,Movement of the Revolutionary Left-New Majority,2002,2002,28595,4387
BOL,gloelec,BOLP15,MAS,Movimiento al Socialismo,Movement toward Socialism,2002,2002,26716,442
BOL,gloelec,BOLP25,,,Nationaist Revolutionary Movement of the Left,1985,1985,28413,4389
BOL,gloelec,BOLP5,MNR,Movimiento Nacionalista Revolucionario,Nationalist Revolutionary Movement,1985,2002,26833,568
BOL,gloelec,BOLP17,,Movimiento Nacionalista Revolucionario [MNR] - Movimiento Bolivia Libre [MBL],Nationalist Revolutionary Movement-Free Bolivia Movement,2002,2002,26963,568
BOL,gloelec,BOLP41,,Movimiento Nacionalista Revolucionario (MNR) - Movimiento RevolucionarioTupaj Katari de Liberación (MRTKL),National Revolutionary Movement - Tupaj Katari Revolutionary Movement of Liberation,1993,1993,27003,4388
BOL,gloelec,BOLP12,NFR,Nueva Fuerza Republicana,New Republican Power,2002,2002,26845,4386
BOL,gloelec,BOLP40,AP,Acuerdo Patriótico,Patriotic Agreement,1993,1993,26714,6059
BOL,gloelec,BOLP3,,,United Left,1985,1997,28467,4856
BOL,gloelec,BOLP6,UCS,Unidad Cívica Solidaridad,Unity of Civic Solidarity,1993,2002,26950,4395
BIH,gloelec,BIHP62,SNSD,Savez Nezavisnih Socijaldemokrata,Alliance of Independent Social Democrats-Milorad Dodik,2006,2006,26818,292
BIH,gloelec,BIHP24,,,Coalition for a United and Democratic BiH,1998,1998,26971,1340
BIH,gloelec,BIHP33,,,Croatian Democratic Community BiH,1996,1998,26826,1760
BIH,gloelec,BIHP10,SDA,Stranka Demokratske Akcije,Democratic Action Party,1996,2006,26925,1454
BIH,gloelec,BIHP9,S Bih,Stranka za BiH,Party for BiH,1996,2006,26781,357
BIH,gloelec,BIHP16,,,People's Union for Peace,1996,1996,28585,5757
BIH,gloelec,BIHP44,,,SDS List [SDS Lista],1998,1998,28384,1166
BIH,gloelec,BIHP18,SDS,Srpska Demokratska Stranka,Serbian Democratic Party,1996,2006,27063,1166
BIH,gloelec,BIHP19,,,Serbian Radical Party of Republic of Serbia,1996,2006,28421,1222
BIH,gloelec,BIHP43,SLOGA,,Sloga Coalition [SLOGA],1998,1998,26930,3904
BIH,gloelec,BIHP25,,,Social Democratic Party BiH,1998,2006,26867,1166
BIH,gloelec,BIHP13,,,United List of Bosnia Herzegovina,1996,1996,28557,3904
BWA,gloelec,BWAP2,BCP,,Botswana Congress Party [BCP],1999,1999,27105,2337
BWA,gloelec,BWAP3,BDP,,Botswana Democratic Party [BDP],1999,1999,26820,2301
BWA,gloelec,BWAP4,BNF,,Botswana National Front [BNF],1999,1999,27051,2336
BGR,gloelec,BGRP14,,,Ataka Coalition,2005,2005,28469,1793
BGR,gloelec,BGRP45,,,Coalition-BSP BAPU Al. Stamboliyski and PC Ecoglasnost,1994,1994,26733,757
BGR,gloelec,BGRP3,,,Coalition for Bulgaria*,2005,2005,26723,1665
BGR,gloelec,BGRP65,,,Coalition for Bulgaria - BSP,2001,2001,26798,1665
BGR,gloelec,BGRP85,,,Democratic Left-BSP PC Ecoglasnost,1997,1997,26894,820
BGR,gloelec,BGRP8,,,Democrats for Strong Bulgaria,2005,2005,28432,1195
BGR,gloelec,BGRP83,,,Euroleft,1997,1997,28561,149
BGR,gloelec,BGRP17,,,Movement for Rights and Freedoms [MRF],1994,2005,26991,982
BGR,gloelec,BGRP101,,,MRF-Liberal Union-EuroRoma,2001,2001,28527,2055
BGR,gloelec,BGRP6,NDSV,,National Movement of Simeon II,2001,2005,27036,374
BGR,gloelec,BGRP28,,,People's Union: BAPU-DP,1994,1994,28470,3908
BGR,gloelec,BGRP88,,,Union For National Salvation-BAPU-Nikola Petkov Movement for Rights and Freedoms Green Party Party of the Democratic Center New Choice Federation Kingdom of Bulgaria,1997,1997,28490,3908
BGR,gloelec,BGRP19,,,Union of Democratic Forces-Democratic Party-Movement Gergovden-BZNS NS-BZNS DROM,2005,2005,28401,3908
BGR,gloelec,BGRP12,,,Union of Free Democrats Agrarian Union-People's Union [BZNS] BMRO-Bulgarian National Movement-Coalition Bulgarian People's Union,2005,2005,28449,3908
BGR,gloelec,BGRP25,SDS,,Union of the Democratic Forces,1994,1994,26902,482
BGR,gloelec,BGRP78,,,United Democratic Forces: DP-BAPU-BSDP,1997,1997,27047,1183
BGR,gloelec,BGRP115,,,United Democratic Forces-People's Union BSDP and National MRF,2001,2001,26951,1183
CAN,gloelec,CANP3,,,Bloc Quebecois,1993,2000,26993,1428
CAN,gloelec,CANP6,,,Canadian Alliance,2000,2000,26727,1332
CAN,gloelec,CANP10,,,CCF,1945,1958,26892,3629
CAN,gloelec,CANP20,,,Independent,1945,2000,28597,2636
CAN,gloelec,CANP27,,,Liberal,1945,2000,27086,1739
CAN,gloelec,CANP35,,,NDP,1962,2000,26882,152
CAN,gloelec,CANP44,,,Progressive Conservative,1945,2000,27039,232
CAN,gloelec,CANP46,,,Reform Party,1988,1997,26830,1757
CAN,gloelec,CANP48,,,Social Credit,1945,1993,26969,973
COL,gloelec,COLP5,,,Coalition,1998,1998,28385,3815
COL,gloelec,COLP7,PCC,Conservador Colombiano,Colombian Conservatice Party,1958,1998,27020,1577
COL,gloelec,COLP12,PLC,Liberal Colombiano,Columbian Liberal Party,1958,1998,26843,362
COL,gloelec,COLP2,,,National Popular Alliance,1974,1998,28407,4855
COL,gloelec,COLP70,,,New Liberalism,1986,1986,28596,6062
COL,gloelec,COLP64,,,Other Parties,1974,1998,28382,1866
CRI,gloelec,CRIP48,,,Christian Social Unity,1986,2002,27102,1199
CRI,gloelec,CRIP63,,,Citizen Action,2002,2002,26958,1247
CRI,gloelec,CRIP7,,,Civic Revolutionary Union,1958,1966,28474,4419
CRI,gloelec,CRIP1,,,Democrat,1953,1998,26987,4417
CRI,gloelec,CRIP53,,,Democratic Power,1994,2002,28405,4230
CRI,gloelec,CRIP25,,,Democratic Renovation,1974,1974,28466,4414
CRI,gloelec,CRIP6,,,Independent,1958,1998,28556,2646
CRI,gloelec,CRIP54,,,Libertarian Movement,1998,2002,28425,842
CRI,gloelec,CRIP29,,,National Independent,1974,1998,28592,4411
CRI,gloelec,CRIP2,,,National Liberation,1953,2002,26852,1367
CRI,gloelec,CRIP18,,,National Unification Party,1966,1978,27050,4422
CRI,gloelec,CRIP3,,,National Union,1953,1970,27097,161
CRI,gloelec,CRIP28,,,People's Union (Coalition),1978,1998,28398,4881
CRI,gloelec,CRIP10,,,Republican,1958,1962,26864,4436
CRI,gloelec,CRIP4,,,Republican National Independence,1953,1953,28402,4436
CRI,gloelec,CRIP24,,,Socialist Action,1970,1974,28460,4413
CRI,gloelec,CRIP36,,,United Coalition,1978,1982,26994,5117
HRV,gloelec,HRVP23,HDZ,Hrvatska Demokratska Zajednica,Croatian Democratic Community,2000,2007,26711,1431
HRV,gloelec,HRVP45,,,Croatian Party of Rights,2000,2007,28392,253
HRV,gloelec,HRVP43,,,Croatian Peasant Party,2003,2003,28588,72
HRV,gloelec,HRVP53,,,Croatian Peasant Party-Liberal Party-Croatian National Party,2000,2000,28497,72
HRV,gloelec,HRVP40,,,Croatian People's Party,2003,2007,28611,799
HRV,gloelec,HRVP49,,Hrvatska Socijalno Liberalna Stranka-Socijaldemokratska Partija Hrvatske,Croatian Social Liberal Party-Croatian Social Democratic Party,2000,2000,27089,3918
HRV,gloelec,HRVP97,SDP,Socijaldemokratska Partija,Social Democratic Party,2003,2007,26901,1475
CYP,gloelec,CYPP2,DIKO,,Democratic Party [DIKO],1981,1996,27037,635
CYP,gloelec,CYPP14,,,Democratic Rally of Cyprus and Liberals,1991,1996,26751,563
CYP,gloelec,CYPP3,DISY,,Democratic Rally of Cyprus [DISY],1981,1985,26768,563
CYP,gloelec,CYPP4,EDEK,,Movement of Social Democrats [EDEK],1981,1996,27032,1028
CYP,gloelec,CYPP1,AKEL,,Progressive Party of the Working People [AKEL],1981,1996,27001,1076
CZE,gloelec,CZEP4,,,Assembly for the Republic-Republican Party of Czechoslovakia,1996,1998,28471,1657
CZE,gloelec,CSKP5,,,Christian Democratic Union,1990,1990,28478,824
CZE,gloelec,CZEP3,,,Christian Democratic Union-Czechoslovak People's Party,1996,2006,28528,676
CZE,gloelec,CSKP26,,,Christian Democratic Union-Czechoslovak People's Party,1992,1992,28459,676
CZE,gloelec,CZEP47,,Krestanská a Demokratická Unie-Ceskoslovenská Strana Lidová-Unie SvobodyDemokratická Unie,Christian Democratic Union -Czech People's Party and Freedom Union-Democratic Union,2002,2002,27007,676
CZE,gloelec,CZEP6,,,Civic Democratic Alliance,1996,2002,28604,1008
CZE,gloelec,CSKP31,,,Civic Democratic Alliance,1992,1992,28420,1008
CZE,gloelec,CZEP8,ODS,Obcanská Demokratická Strana,Civic Democratic Party,1996,2006,26854,466
CZE,gloelec,CSKP30,,Obcanská Democratická StranaKrestanskodemokratická Strana,Civic Democratic Party-Christian Democratic Party,1992,1992,26752,824
CZE,gloelec,CSKP1,OF,Obcanské Fórum,Civic Forum,1990,1990,26904,1349
CZE,gloelec,CSKP2,KSC,Komunistická Strana Ceskoslovenska,Communist Party of Czechoslovakia,1990,1990,26748,1041
CZE,gloelec,CZEP16,KSCM,Komunistická Strana Cech and Moravy,Czech and Moravian Communist Party,1996,2006,26838,1728
CZE,gloelec,CSKP24,,,Czechoslovak Social Democracy Party,1992,1992,28410,177
CZE,gloelec,CZEP2,CSSD,Ceská Strana Sociálne Demokratická,Czech Social Democracy Party,1996,2006,26977,177
CZE,gloelec,CZEP20,,,Freedom Union,1998,1998,28520,905
CZE,gloelec,CZEP1,,,Green Party,1998,2006,28514,1554
CZE,gloelec,CSKP29,,Levý blok,Left Block,1992,1992,26922,2138
CZE,gloelec,CSKP27,,,Liberal Social Union,1992,1992,28564,936
CZE,gloelec,CSKP32,,,Movement for Autonomous Democracy-Association for Moravia and Silisea,1990,1992,28411,952
CZE,gloelec,CSKP28,,,The Assembly for the Republic-Republican Party of Czechoslovakia,1992,1992,28590,1657
DOM,gloelec,DOMP8,,,Christian Social Revolutionary,1966,1978,28540,194
DOM,gloelec,DOMP20,PLD,Partido de la Liberación Dominicana,Dominican Liberation Party,1978,1986,27000,1225
DOM,gloelec,DOMP7,PRD,Partido Revolucionario Dominicano,Dominican Revolutionary Party,1966,1994,26827,1441
DOM,gloelec,DOMP4,,,Liberal Evolutionary Party,1966,1986,28552,2664
DOM,gloelec,DOMP12,MID,Movimiento de Integración Democratica,Movement of Democratic Integration,1970,1982,26709,4186
DOM,gloelec,DOMP36,,Alianza-Partido de la Liberación Dominicana,Party of Dominican Liberation Alliance,1994,1994,26897,1225
DOM,gloelec,DOMP14,PQD,Partido Quisqueyano Demócrata,Quisqueyano Democratic Party,1970,1994,26739,4195
DOM,gloelec,DOMP6,PR,Partido Reformista,Reformist Party,1966,1982,26935,7429
DOM,gloelec,DOMP21,PRSC,Partido Reformista Social Cristiano,Social Christian Reformist Party,1986,1994,27061,194
EST,gloelec,ESTP21,Kesk,Nimekiri “Keskerakond”,Center Party,1995,2007,26705,533
EST,gloelec,ESTP20,KMÜ,Nimekiri “Koonderakond ja Maarahva Ühendus,Coalition Party and Rural Union,1995,1995,26926,1603
EST,gloelec,ESTP15,,,Estonian Citizen,1992,1992,28396,1319
EST,gloelec,ESTP38,,,Estonian Coalition Party,1999,1999,28380,1556
EST,gloelec,ESTP35,,,Estonian Country People's Party,1999,1999,28533,174
EST,gloelec,ESTP45,,,Estonian Green Party,2007,2007,28406,1040
EST,gloelec,ESTP14,,,Estonian National Independence Party,1992,1992,28381,1299
EST,gloelec,ESTP43,,,Estonian People's Union,2003,2007,26884,110
EST,gloelec,ESTP31,,,Estonian Reform Party,1995,2007,26898,821
EST,gloelec,ESTP41,,,Estonian United People's Party,1999,2003,28453,18
EST,gloelec,ESTP17,,,Independent Royalists,1992,1992,28422,1361
EST,gloelec,ESTP3,,,Moderates,1992,2003,26900,1150
EST,gloelec,ESTP28,,,Our Home is Estonia,1995,1995,28605,106
EST,gloelec,ESTP12,,VL Rahvarinne,People's Front,1992,1992,27078,331
EST,gloelec,ESTP26,,,Pro-Patria and ERSP Union,1995,1995,28621,779
EST,gloelec,ESTP4,,,Pro-Patria Union,1992,2003,26890,779
EST,gloelec,ESTP11,,VL Kindel Kodu,Secure Home,1992,1992,26708,3929
EST,gloelec,ESTP46,,,Social Democratic Party,2007,2007,27055,1150
EST,gloelec,ESTP19,,,The Right Wingers,1995,1995,28608,83
EST,gloelec,ESTP37,ResP,,Union for the Republic-Res Publica,2003,2003,26927,491
EST,gloelec,ESTP44,IRL,Isamaa ja Res Publica Liit,Union of Pro-Patria and Res Publica,2007,2007,26952,685
FIN,gloelec,FINP1,KESK,Suomen Keskusta,Centre Party of Finland,1983,2007,26909,901
FIN,gloelec,FINP7,,,Christian Democrats in Finland,2003,2007,28549,703
FIN,gloelec,FINP5,SKDL,Suomen Kansan Demokraattinen Liitto,Democratic League of the People of Finland,1983,1987,26713,1096
FIN,gloelec,FINP11,,,Finnish Rural Party,1983,1995,28496,3202
FIN,gloelec,FINP6,,,Green League,1987,2007,28415,479
FIN,gloelec,FINP4,VAS,Vasemmistoliitto,Left Alliance,1999,2007,27015,1044
FIN,gloelec,FINP41,LEFT,,Left Wing Alliance [LEFT],1991,1995,26918,1044
FIN,gloelec,FINP2,KOK,Kansallinen Kokoomus,National Coalition Party,1983,2007,26779,495
FIN,gloelec,FINP3,SDP,Suomen Sosialidemokraattinen Puolue,Social Democratic Party of Finland,1983,2007,26707,1303
FIN,gloelec,FINP9,,,Swedish People's Party in Finland,1983,2007,28582,1229
FRA,gloelec,FRAP2,,,French Communist Party,1988,2007,26774,1251
FRA,gloelec,FRAP22,,,List of National and Popular Accord,1988,1988,28445,1898
FRA,gloelec,FRAP1,,,National Front,1988,2007,27068,433
FRA,gloelec,FRAP445,,,National Front-French First,1993,1997,28543,433
FRA,gloelec,FRAP269,,,Not Designated/No Label,1988,1997,27090,2689
FRA,gloelec,FRAP19,,,Presidential Majority for United France,1988,1988,26889,3157
FRA,gloelec,FRAP12,,,Rally for the Republic,1988,1997,28456,509
FRA,gloelec,FRAP281,,,Rally for the Republic-Union for Democracy,1988,1997,28586,509
FRA,gloelec,FRAP3,,,Socialist Party,1988,2007,26806,1478
FRA,gloelec,FRAP499,,,Socialist Party-Socialist Radical Party and Those Related,1997,1997,26939,1478
FRA,gloelec,FRAP164,,,Union for France,1993,1993,28442,3933
FRA,gloelec,FRAP14,,,Union for French Democracy,1988,2002,28501,213
FRA,gloelec,FRAP448,,,Union for French Democracy-Democratic Movement,2007,2007,28609,496
FRA,gloelec,FRAP8,,,Union for Popular Mouvement,2007,2007,27049,1595
FRA,gloelec,FRAP103,,,Union for Presidential Majority,2002,2002,27072,1595
FRA,gloelec,FRAP16,,,Union of the Rally and the Center,1988,1988,26957,509
DEU,gloelec,DEUP61,,,All-German Bloc/League of Expellees and the Rights Deprived,1953,1957,28562,1010
DEU,gloelec,DEUP20,CDU,Christlich Demokratische Union Deutschlands,Christian Democratic Union of Germany,1949,2009,26795,1375
DEU,gloelec,DEUP23,CSU,Christlich-Soziale Union,Christian Social Union,1949,2009,26737,1731
DEU,gloelec,DEUP70,,,Communist Party of Germany,1949,2002,28576,1135
DEU,gloelec,DEUP54,FDP,Freie Demokratische Partei,Free Democratic Party,1949,2009,26750,573
DEU,gloelec,DEUP81,,,Party of the Democratic Socialism,1990,2002,28584,86
DEU,gloelec,DEUP94,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1949,2009,26997,383
DEU,gloelec,DEUP66,,,The Greens,1980,2009,28427,1816
DEU,gloelec,DEUP113,,,The Left,2005,2009,27057,1545
GRC,gloelec,GRCP109,,,Coalition of the Left of Movements and Ecology,1989,2004,27004,516
GRC,gloelec,GRCP211,,,Coalition of the Radical Left,2007,2007,28599,301
GRC,gloelec,GRCP74,KKE,,Communist Party of Greece,1977,2007,26791,48
GRC,gloelec,GRCP72,,,Conservative Democratic Party,1977,1977,26982,4581
GRC,gloelec,GRCP53,,,Democratic Front,1950,1950,28472,3940
GRC,gloelec,GRCP54,,,Hellenic Association Party,1951,1951,26942,4156
GRC,gloelec,GRCP3,KF,,Liberal Party,1946,2007,26782,3280
GRC,gloelec,GRCP18,,,National Party of Greece,1946,1950,28404,4312
GRC,gloelec,GRCP23,,,National Political Union,1946,1946,27066,231
GRC,gloelec,GRCP56,,,National Progressive Party of the Center,1951,1951,26863,4439
GRC,gloelec,GRCP1,EPE,,National Radical Union,1956,1963,27008,4441
GRC,gloelec,GRCP63,,,National Radical Union-Progressive Party,1964,1964,26896,4441
GRC,gloelec,GRCP38,,,National Recreation Front,1950,1950,28494,6631
GRC,gloelec,GRCP64,,,New Democracy,1974,2007,26790,794
GRC,gloelec,GRCP13,,,Pan-Democratic Agricultural Front of Greece,1961,1961,26811,3940
GRC,gloelec,GRCP66,,,Pan-Hellenic Socialist Movement,1974,2007,26859,1468
GRC,gloelec,GRCP43,,,Party of G. Papandreou,1950,1951,26816,4155
GRC,gloelec,GRCP29,,,Political Independent Front,1950,1950,28589,7116
GRC,gloelec,GRCP31,,,Popular Party,1950,1951,26719,4444
GRC,gloelec,GRCP52,,,Progressive National Union of the Center,1950,1950,26851,4439
GRC,gloelec,GRCP8,,,Union Democracy,1956,1956,26996,4452
GRC,gloelec,GRCP4,,,Union of Progressive Agricultural Democracy,1958,1958,26912,3940
GRC,gloelec,GRCP75,,,Union of Progressives,1977,1977,28615,3940
GRC,gloelec,GRCP60,EK,,Union of the Center,1963,1964,26787,4158
GRC,gloelec,GRCP65,,,Union of the Center-New Forces,1974,1974,26966,6429
GRC,gloelec,GRCP12,,,Union of the Center-Progressive Party,1961,1961,26807,619
GRC,gloelec,GRCP19,,,United Coalition of Nationalists,1946,1946,26908,3940
GRC,gloelec,GRCP68,,,United Left,1974,1974,28578,3940
GRC,gloelec,GRCP2,,,United Left Democracy,1951,1964,26762,4157
HUN,gloelec,HUNP2,,,Alliance of Free Democrats,2002,2006,28437,910
HUN,gloelec,HUNP59,,,Federation of Young Democrats-Christian Democratic People's Party,2006,2006,27046,1412
HUN,gloelec,HUNP60,,,Federation of Young Democrats--Hungarian Democratic Forum,2002,2002,26766,1697
HUN,gloelec,HUNP3,MSZP,,Hungarian Socialist Party,2002,2006,26725,1408
ISL,gloelec,ISLP14,,,Citizen's Party,1987,1987,26698,1433
ISL,gloelec,ISLP3,,,Independence Party,1959,2007,27056,363
ISL,gloelec,ISLP4,,,Labour Union,1959,1991,26903,1249
ISL,gloelec,ISLP26,,,Left Green Movement,1999,2007,27006,457
ISL,gloelec,ISLP40,,,Liberal Party of Iceland,1999,2007,28430,1224
ISL,gloelec,ISLP2,,,Progressive Party,1959,2007,26978,964
ISL,gloelec,ISLP12,,,Social Democratic Alliance,1983,1987,28403,1396
ISL,gloelec,ISLP1,,,Social Democratic Party,1959,1991,26899,1325
ISL,gloelec,ISLP25,,,The Alliance,1999,2007,26799,1396
ISL,gloelec,ISLP9,,,Union of Liberals and Leftists,1971,1978,28539,1517
ISL,gloelec,ISLP13,,,Women's Alliance,1983,1991,26728,525
IDN,gloelec,IDNP15,,,Partai Amanat Nasional [PAN],1999,1999,28426,2557
IDN,gloelec,IDNP33,,,Partai GOLKAR [GOLKAR],1999,1999,26734,2304
IDN,gloelec,IDNP35,PKB,,Partai Kebangkitan [PKB],1999,1999,26941,2559
IDN,gloelec,IDNP9,PPP,,Partai Persatuan Pembangunan [PPP],1999,1999,26722,2558
IDN,gloelec,IDNP11,PDI,,Perjuangan PDI Perjuangan [PDI],1999,1999,27083,4498
IRL,gloelec,IRLP4,,,Children,1948,1961,28505,6428
IRL,gloelec,IRLP3,C.-P.,,Children,1948,1965,26847,6428
IRL,gloelec,IRLP20,,,Independent [Ind.],1948,1997,28419,2735
IRL,gloelec,IRLP25,Lab.,,Labour [Lab.],1948,1997,27017,562
IRL,gloelec,IRLP34,P.D.,,Progressive Democrats [P.D.],1987,1997,27062,924
IRL,gloelec,IRLP13,F.F.,,Republican Party,1948,1997,27011,1354
IRL,gloelec,IRLP14,F.G.,,United Ireland,1948,1997,27088,1288
IRL,gloelec,IRLP36,,,We Ourselves,1954,1997,28502,2507
IRL,gloelec,IRLP31,,,Workers' Party [W.P.],1982,1997,28417,208
ISR,gloelec,ISRP2,,,Ahdut Ha'avodah,1955,1961,28541,1398
ISR,gloelec,ISRP3,,,Alignment,1965,1988,27067,615
ISR,gloelec,ISRP8,,,Center Party,1999,1999,28416,1061
ISR,gloelec,ISRP10,,,Democratic Movement for Change,1977,1977,26772,1380
ISR,gloelec,ISRP14,,,Gahal,1965,1969,26702,198
ISR,gloelec,ISRP15,,,General Zionists,1949,1959,26923,1489
ISR,gloelec,ISRP17,,,Halchud HaLeumi,1999,2003,28493,953
ISR,gloelec,ISRP22,,,Hapo'el Hamizrahi,1951,1951,28414,613
ISR,gloelec,ISRP23,,,Herut Movement,1949,1961,26761,1655
ISR,gloelec,ISRP27,,,Labor,1992,1996,26796,1436
ISR,gloelec,ISRP28,,,Labor-Meimad,2003,2003,27009,1436
ISR,gloelec,ISRP29,,,Liberal Party,1961,1961,26704,678
ISR,gloelec,ISRP30,,,Likud,1973,2003,27101,1036
ISR,gloelec,ISRP31,,,Likud-Gesher-Tsomet,1996,1996,26825,3955
ISR,gloelec,ISRP34,,,Mapai,1949,1961,26924,109
ISR,gloelec,ISRP35,,,Mapam,1949,1988,27098,169
ISR,gloelec,ISRP36,,,Meretz,1992,2003,26970,3131
ISR,gloelec,ISRP39,,,National Religious Party,1959,2003,26960,1447
ISR,gloelec,ISRP40,,,One Israel,1999,1999,26870,1314
ISR,gloelec,ISRP45,,,Rafi,1965,1965,28567,396
ISR,gloelec,ISRP50,,,Shas,1984,2003,27054,455
ISR,gloelec,ISRP51,,,Shinui,1981,2003,26959,557
ISR,gloelec,ISRP60,,,Tsomet,1988,1992,28517,745
ISR,gloelec,ISRP62,,,United Religious Front,1949,1955,26835,909
ISR,gloelec,ISRP68,,,Yisrael Be'aliyah,1996,1999,28441,1053
ITA,gloelec,ITAP1,DC,Democrazia Cristiana,Christian Democracy,1948,1992,27018,934
ITA,gloelec,ITAP229,,Centro Cristiano Democratico-Forza Italia-Lega Nord-Unione di Centro,Christian Democratic Center-Forza Italia -Northern League -Union of the Center,1994,1994,27064,1519
